GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
WASL	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.930901235040378
HSPA1L	1	RELAPSE	0.0	0	0.0	1
VSX2	1	RELAPSE	0.0	0	0.0	1
WNT2B	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.824140895741885
HSPB2	1	RELAPSE	0.0	0	0.0	1
FAM43B	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.423710797166793
TMEM271	1	RELAPSE	0.0	-1	-1.0	1
PBXIP1	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.423710797166793
NAV1	3	RELAPSE	0.47712125472	0	0.0	1
NAV2	10	RELAPSE	1.0	4	0.736965594166	0.173568166555922
DEFB132	6	RELAPSE	0.778151250384	5	2.58496250072	0.167546277488617
EHBP1L1	6	RELAPSE	0.778151250384	4	1.58496250072	0.0718606382258516
UMODL1	1	RELAPSE	0.0	-6	-2.80735492206	0.0946707198455088
NKX6-1	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.58621368107314
BARHL2	3	RELAPSE	0.47712125472	-9	-2.0	0.0320148572831348
KRTAP10-6	6	RELAPSE	0.778151250384	2	0.584962500721	1
KRTAP10-4	6	RELAPSE	0.778151250384	2	0.584962500721	0.789268026134281
KRTAP10-3	7	RELAPSE	0.845098040014	-3	-0.51457317283	0.520050527304795
KRTAP10-2	39	RELAPSE	1.59106460703	11	0.478047296805	0.359169207953829
KRTAP10-1	7	RELAPSE	0.845098040014	-4	-0.65207669658	0.344704222006958
DCP1B	21	RELAPSE	1.32221929473	7	0.584962500721	0.154174256723442
TUBA1C	1	RELAPSE	0.0	0	0.0	1
TUBA1B	4	RELAPSE	0.602059991328	0	0.0	1
MMEL1	20	RELAPSE	1.30102999566	3	0.234465253637	0.607811258601815
HCAR3	3	RELAPSE	0.47712125472	0	0.0	1
HCAR2	6	RELAPSE	0.778151250384	2	0.584962500721	1
TAF4	3	RELAPSE	0.47712125472	0	0.0	1
PCID2	5	RELAPSE	0.698970004336	2	0.736965594166	0.34577858615116
IGHV2-5	26	RELAPSE	1.41497334797	7	0.452512204698	0.197466073358019
RTEL1	19	RELAPSE	1.27875360095	6	0.547487795302	0.0707598148030574
SSBP4	2	RELAPSE	0.301029995664	1	1.0	1
TCF25	3	RELAPSE	0.47712125472	1	0.584962500721	0.850106739138526
PDCD4	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
TCF20	27	RELAPSE	1.43136376416	-3	-0.152003093445	0.604907154892759
FUZ	13	RELAPSE	1.11394335231	4	0.530514716699	0.374062797490883
ARFGEF3	1	RELAPSE	0.0	0	0.0	1
RLIM	2	RELAPSE	0.301029995664	-2	-1.0	0.34577858615116
SREBF2	4	RELAPSE	0.602059991328	-5	-1.16992500144	0.0368884257070499
OXCT2	1	RELAPSE	0.0	-5	-2.58496250072	0.0368884257070499
CIC	12	RELAPSE	1.07918124605	4	0.584962500721	0.269547638155166
SSRP1	2	RELAPSE	0.301029995664	-2	-1.0	0.423710797166793
TATDN2	2	RELAPSE	0.301029995664	0	0.0	1
WWTR1	6	RELAPSE	0.778151250384	-4	-0.736965594166	0.129430674437906
FOXO3B	8	RELAPSE	0.903089986992	7	3.0	0.0262682913820423
LRP10	8	RELAPSE	0.903089986992	5	1.41503749928	0.119813814205544
GPC3	11	RELAPSE	1.04139268516	4	0.65207669658	0.279485368251126
OR52B6	1	RELAPSE	0.0	0	0.0	1
PIK3CA	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
PIK3CD	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
ZSWIM4	1	RELAPSE	0.0	0	0.0	1
ZSWIM5	1	RELAPSE	0.0	0	0.0	1
ZSWIM6	4	RELAPSE	0.602059991328	-4	-1.0	0.240170684610695
SCLY	1	RELAPSE	0.0	0	0.0	1
ZSWIM9	3	RELAPSE	0.47712125472	1	0.584962500721	1
GSC2	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.29861767444881
GOLGA6L22	12	RELAPSE	1.07918124605	7	1.26303440583	0.173568166555922
ZNF677	2	RELAPSE	0.301029995664	1	1.0	1
ZNF676	37	RELAPSE	1.56820172407	8	0.351472370501	0.50428351807201
PRRG1	2	RELAPSE	0.301029995664	1	1.0	1
PARP14	4	RELAPSE	0.602059991328	0	0.0	1
MAF	12	RELAPSE	1.07918124605	6	1.0	0.104757489849731
EVL	39	RELAPSE	1.59106460703	25	1.4780472968	0.270181095710233
EDC4	25	RELAPSE	1.39794000867	8	0.556393348524	0.198359528428987
BACH2	4	RELAPSE	0.602059991328	1	0.415037499279	0.850106739138526
SCART1	4	RELAPSE	0.602059991328	2	1.0	0.34577858615116
LSR	4	RELAPSE	0.602059991328	2	1.0	0.34577858615116
PRSS50	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.233037982273905
ANAPC1	8	RELAPSE	0.903089986992	3	0.678071905113	1
HMCN2	3	RELAPSE	0.47712125472	1	0.584962500721	1
METTL2B	2	RELAPSE	0.301029995664	1	1.0	1
TOPAZ1	2	RELAPSE	0.301029995664	1	1.0	1
PTPRCAP	6	RELAPSE	0.778151250384	1	0.263034405834	0.824140895741885
MYLK4	4	RELAPSE	0.602059991328	0	0.0	1
RGPD3	18	RELAPSE	1.2552725051	0	0.0	0.395108068590492
RGPD4	6	RELAPSE	0.778151250384	2	0.584962500721	1
RGPD8	15	RELAPSE	1.17609125906	3	0.321928094887	1
RAB11FIP5	15	RELAPSE	1.17609125906	-3	-0.263034405834	0.520050527304795
IFIH1	1	RELAPSE	0.0	0	0.0	1
HMGB2	11	RELAPSE	1.04139268516	2	0.289506617195	0.423710797166793
CHP1	1	RELAPSE	0.0	0	0.0	1
DMTN	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.765594483995764
TPSAB1	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.850106739138526
CALY	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.58621368107314
TBL1X	37	RELAPSE	1.56820172407	-38	-1.01936532487	0.103876157063085
GLRA3	1	RELAPSE	0.0	0	0.0	1
FXR2	11	RELAPSE	1.04139268516	5	0.874469117916	0.279016313211364
WDR70	7	RELAPSE	0.845098040014	1	0.222392421336	0.765594483995764
PPP2R3B	1	RELAPSE	0.0	0	0.0	1
C1orf232	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.233037982273905
SFMBT2	1	RELAPSE	0.0	-5	-2.58496250072	0.0889730117018133
NT5DC4	1	RELAPSE	0.0	0	0.0	1
PIP4K2C	1	RELAPSE	0.0	0	0.0	1
LEFTY1	1	RELAPSE	0.0	0	0.0	1
ARRDC1	1	RELAPSE	0.0	0	0.0	1
C7orf55-LUC7L2	9	RELAPSE	0.954242509439	-4	-0.530514716699	0.0718606382258516
PAK4	3	RELAPSE	0.47712125472	-5	-1.41503749928	0.240170684610695
KCNG2	1	RELAPSE	0.0	-1	-1.0	1
CYP2D6	13	RELAPSE	1.11394335231	10	2.11547721742	0.0335052567908282
CYP2D7	21	RELAPSE	1.32221929473	10	0.932885804141	0.173568166555922
AXDND1	4	RELAPSE	0.602059991328	0	0.0	1
TNS1	11	RELAPSE	1.04139268516	3	0.459431618637	0.374062797490883
ARID2	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.396438915257121
SPRR5	4	RELAPSE	0.602059991328	1	0.415037499279	1
PMEPA1	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
ZBTB10	4	RELAPSE	0.602059991328	-3	-0.807354922058	0.344704222006958
SHISA6	8	RELAPSE	0.903089986992	2	0.415037499279	0.484018354704782
COX10	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
GAS6	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.203091787577168
ANKRD13B	6	RELAPSE	0.778151250384	4	1.58496250072	0.129430674437906
NUP62	5	RELAPSE	0.698970004336	0	0.0	1
IFNA13	7	RELAPSE	0.845098040014	-1	-0.192645077942	1
CSF1R	6	RELAPSE	0.778151250384	2	0.584962500721	0.850106739138526
CCPG1	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
FOXB2	12	RELAPSE	1.07918124605	2	0.263034405834	0.665312323992124
FBXW7	10	RELAPSE	1.0	-3	-0.378511623254	0.407016027271374
TGFBR2	9	RELAPSE	0.954242509439	0	0.0	1
TGFBR1	8	RELAPSE	0.903089986992	4	1.0	0.279485368251126
SH3RF3	1	RELAPSE	0.0	-2	-1.58496250072	0.34577858615116
SH3RF1	14	RELAPSE	1.14612803568	4	0.48542682717	0.275470716993432
IER5L	10	RELAPSE	1.0	4	0.736965594166	0.608247652417139
TJP1	5	RELAPSE	0.698970004336	4	2.32192809489	0.422678074170635
SH3PXD2A	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
ACVR2A	1	RELAPSE	0.0	0	0.0	1
DCXR	18	RELAPSE	1.2552725051	9	1.0	0.772829992684448
CHPF2	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
RABL6	11	RELAPSE	1.04139268516	3	0.459431618637	0.374062797490883
SMARCA2	14	RELAPSE	1.14612803568	0	0.0	1
SMARCA4	17	RELAPSE	1.23044892138	2	0.180572245642	0.942690629730241
GOLGA6L4	36	RELAPSE	1.55630250077	31	2.84799690655	0.0172205183320525
GOLGA6L6	73	RELAPSE	1.86332286012	62	2.73039294024	0.00896932740895932
GOLGA6L7	48	RELAPSE	1.68124123738	41	2.77760757866	0.0173193825611195
GOLGA6L1	16	RELAPSE	1.20411998266	15	4.0	0.0132131092187297
GOLGA6L2	103	RELAPSE	2.01283722471	76	1.93161302502	0.0107756211025094
GOLGA6L3	71	RELAPSE	1.85125834872	13	0.291766124377	0.439254125412393
RUFY2	1	RELAPSE	0.0	0	0.0	1
FCGR2A	9	RELAPSE	0.954242509439	0	0.0	1
GCGR	6	RELAPSE	0.778151250384	2	0.584962500721	0.824140895741885
CALCA	2	RELAPSE	0.301029995664	1	1.0	1
MUC5AC	34	RELAPSE	1.53147891704	25	1.91753783981	0.0200852866724712
TRBV6-5	3	RELAPSE	0.47712125472	-3	-1.0	0.233037982273905
TRBV6-2	2	RELAPSE	0.301029995664	0	0.0	1
NDC1	1	RELAPSE	0.0	0	0.0	1
CUL9	1	RELAPSE	0.0	-15	-4.0	0.269294136719737
CUL1	1	RELAPSE	0.0	-10	-3.45943161864	0.18144920772142
CDH22	8	RELAPSE	0.903089986992	0	0.0	1
CDH23	4	RELAPSE	0.602059991328	2	1.0	0.423710797166793
PER1	3	RELAPSE	0.47712125472	0	0.0	1
ZNF517	3	RELAPSE	0.47712125472	0	0.0	1
PNRC2	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.34577858615116
SP140	1	RELAPSE	0.0	0	0.0	1
NTSR2	18	RELAPSE	1.2552725051	5	0.469485283301	0.203091787577168
DTD2	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
FAM196A	2	RELAPSE	0.301029995664	1	1.0	1
OR4D10	49	RELAPSE	1.69019608003	-40	-0.861023586851	0.160967196971152
OR4D11	14	RELAPSE	1.14612803568	-7	-0.584962500721	1
PPP6C	1	RELAPSE	0.0	-1	-1.0	1
ZNF611	5	RELAPSE	0.698970004336	1	0.321928094887	0.853923299287067
EIF4EBP1	35	RELAPSE	1.54406804435	-6	-0.228268987673	0.280887525319571
OR1L4	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.824140895741885
CTDP1	8	RELAPSE	0.903089986992	4	1.0	0.173568166555922
LRRC37A3	4	RELAPSE	0.602059991328	1	0.415037499279	1
XIRP1	10	RELAPSE	1.0	-1	-0.13750352375	0.765594483995764
PDHA1	1	RELAPSE	0.0	0	0.0	1
FSCN3	1	RELAPSE	0.0	0	0.0	1
G2E3	7	RELAPSE	0.845098040014	-5	-0.777607578664	0.305291078200754
RFPL4A	4	RELAPSE	0.602059991328	0	0.0	1
ECM2	19	RELAPSE	1.27875360095	6	0.547487795302	0.43639828036617
ECM1	1	RELAPSE	0.0	0	0.0	1
LYPD3	3	RELAPSE	0.47712125472	-5	-1.41503749928	0.0368884257070499
NAP1L2	10	RELAPSE	1.0	-2	-0.263034405834	0.34577858615116
NAP1L3	16	RELAPSE	1.20411998266	-9	-0.643856189775	0.348201679413126
NAP1L5	16	RELAPSE	1.20411998266	4	0.415037499279	0.275470716993432
CATSPER2	3	RELAPSE	0.47712125472	0	0.0	1
TGOLN2	3	RELAPSE	0.47712125472	-4	-1.22239242134	0.429906175065904
ANKRD30B	10	RELAPSE	1.0	3	0.51457317283	1
PEAK3	4	RELAPSE	0.602059991328	3	2.0	0.344704222006958
KANK1	11	RELAPSE	1.04139268516	0	0.0	1
GAK	5	RELAPSE	0.698970004336	-2	-0.48542682717	1
ZSCAN25	1	RELAPSE	0.0	0	0.0	1
ZSCAN21	24	RELAPSE	1.38021124171	-35	-1.29768054864	0.0567594463860135
CD22	1	RELAPSE	0.0	0	0.0	1
TDRD6	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
CD24	3	RELAPSE	0.47712125472	0	0.0	1
ABHD1	1	RELAPSE	0.0	0	0.0	1
EIF4G3	8	RELAPSE	0.903089986992	2	0.415037499279	0.58621368107314
EIF4G1	12	RELAPSE	1.07918124605	4	0.584962500721	0.203091787577168
FAT2	1	RELAPSE	0.0	0	0.0	1
PSG8	7	RELAPSE	0.845098040014	1	0.222392421336	1
PSG6	2	RELAPSE	0.301029995664	0	0.0	1
PSG7	1	RELAPSE	0.0	0	0.0	1
PSG4	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
PSG5	2	RELAPSE	0.301029995664	0	0.0	1
PSG3	3	RELAPSE	0.47712125472	0	0.0	1
USHBP1	1	RELAPSE	0.0	0	0.0	1
C5orf60	51	RELAPSE	1.7075701761	-23	-0.537028023657	0.26144605232963
COL27A1	9	RELAPSE	0.954242509439	2	0.362570079385	0.587746352368953
AKR7A3	1	RELAPSE	0.0	-1	-1.0	1
TLK1	2	RELAPSE	0.301029995664	1	1.0	1
FAM47C	3	RELAPSE	0.47712125472	2	1.58496250072	0.34577858615116
FAM47A	3	RELAPSE	0.47712125472	0	0.0	1
DSCAML1	1	RELAPSE	0.0	0	0.0	1
MARCH11	7	RELAPSE	0.845098040014	1	0.222392421336	1
FAM120B	26	RELAPSE	1.41497334797	7	0.452512204698	0.580712162189025
FAM120C	13	RELAPSE	1.11394335231	-6	-0.547487795302	0.0707598148030574
MAPK12	2	RELAPSE	0.301029995664	1	1.0	1
OR4F21	3	RELAPSE	0.47712125472	0	0.0	1
FZD1	3	RELAPSE	0.47712125472	-2	-0.736965594166	0.423710797166793
FZD8	6	RELAPSE	0.778151250384	5	2.58496250072	0.203091787577168
CACNB2	6	RELAPSE	0.778151250384	4	1.58496250072	0.181664960740103
OR8B3	2	RELAPSE	0.301029995664	1	1.0	1
OR8B4	1	RELAPSE	0.0	0	0.0	1
HIST1H1D	5	RELAPSE	0.698970004336	3	1.32192809489	0.233037982273905
HIST1H1B	3	RELAPSE	0.47712125472	2	1.58496250072	0.58621368107314
HIST1H1C	1	RELAPSE	0.0	0	0.0	1
PICK1	9	RELAPSE	0.954242509439	4	0.847996906555	0.173568166555922
KIF20B	10	RELAPSE	1.0	2	0.321928094887	0.710346568995567
MKI67	24	RELAPSE	1.38021124171	0	0.0	1
ANKHD1	4	RELAPSE	0.602059991328	-5	-1.16992500144	0.203091787577168
AL772284.1	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.344704222006958
ESCO2	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
ADRM1	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
SHOX	2	RELAPSE	0.301029995664	0	0.0	1
WASHC2A	6	RELAPSE	0.778151250384	5	2.58496250072	0.0368884257070499
WASHC2C	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.772829992684448
CNTRL	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
PCDH8	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
PCDH1	2	RELAPSE	0.301029995664	0	0.0	1
ATF5	1	RELAPSE	0.0	0	0.0	1
SMARCC2	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.0718606382258516
RYK	3	RELAPSE	0.47712125472	-2	-0.736965594166	1
CTTNBP2	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
TMCO3	1	RELAPSE	0.0	0	0.0	1
PSPC1	7	RELAPSE	0.845098040014	0	0.0	1
SDF4	1	RELAPSE	0.0	0	0.0	1
MIB2	3	RELAPSE	0.47712125472	0	0.0	1
B3GALT6	1	RELAPSE	0.0	-1	-1.0	1
SLC38A6	1	RELAPSE	0.0	0	0.0	1
MDFIC	11	RELAPSE	1.04139268516	0	0.0	1
LOC110117498-PIK3R3	4	RELAPSE	0.602059991328	-29	-3.04439411936	0.0731397996589089
OR13C2	3	RELAPSE	0.47712125472	2	1.58496250072	1
HCN1	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
HCN2	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.34577858615116
HCN4	1	RELAPSE	0.0	0	0.0	1
YBX1	8	RELAPSE	0.903089986992	2	0.415037499279	0.34577858615116
YBX3	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.776814004155482
CHIC1	10	RELAPSE	1.0	-7	-0.765534746363	0.0418305945652447
TTC3	5	RELAPSE	0.698970004336	3	1.32192809489	0.371093369522698
ANKS3	5	RELAPSE	0.698970004336	-5	-1.0	0.167546277488617
TNFRSF9	2	RELAPSE	0.301029995664	-4	-1.58496250072	0.0718606382258516
RNF103-CHMP3	9	RELAPSE	0.954242509439	3	0.584962500721	0.233037982273905
TBC1D29	7	RELAPSE	0.845098040014	-3	-0.51457317283	0.344704222006958
TBC1D2B	2	RELAPSE	0.301029995664	0	0.0	1
SENP6	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.765594483995764
SENP3	4	RELAPSE	0.602059991328	0	0.0	0.850106739138526
C21orf58	5	RELAPSE	0.698970004336	-4	-0.847996906555	0.203091787577168
SLC35G5	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.34577858615116
WDFY3	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.850106739138526
INA	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.423710797166793
ACP4	10	RELAPSE	1.0	-2	-0.263034405834	0.571607644953332
ANKRD36	28	RELAPSE	1.44715803134	24	2.80735492206	0.021776707751071
ANKRD31	3	RELAPSE	0.47712125472	-3	-1.0	0.29861767444881
NCOA3	19	RELAPSE	1.27875360095	0	0.0	1
BSN	9	RELAPSE	0.954242509439	3	0.584962500721	0.344704222006958
LCOR	1	RELAPSE	0.0	0	0.0	1
BSG	1	RELAPSE	0.0	0	0.0	1
TMEM121B	9	RELAPSE	0.954242509439	3	0.584962500721	0.407016027271374
RIF1	1	RELAPSE	0.0	-2	-1.58496250072	1
CAPNS1	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.890230054943497
SLC27A5	7	RELAPSE	0.845098040014	1	0.222392421336	0.776814004155482
SLC27A3	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
AK9	1	RELAPSE	0.0	-3	-2.0	0.371093369522698
AK2	28	RELAPSE	1.44715803134	4	0.222392421336	0.173568166555922
TBCD	1	RELAPSE	0.0	0	0.0	1
NPNT	3	RELAPSE	0.47712125472	-5	-1.41503749928	0.203091787577168
GEN1	2	RELAPSE	0.301029995664	-5	-1.80735492206	1
ERF	6	RELAPSE	0.778151250384	-3	-0.584962500721	0.233037982273905
ZNF493	6	RELAPSE	0.778151250384	3	1.0	0.371093369522698
ZNF492	15	RELAPSE	1.17609125906	3	0.321928094887	0.414216178242525
HAND2	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.824140895741885
TRA2B	7	RELAPSE	0.845098040014	0	0.0	1
MDC1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.34577858615116
MEX3D	7	RELAPSE	0.845098040014	-5	-0.777607578664	0.21174515508768
MEX3B	9	RELAPSE	0.954242509439	5	1.16992500144	0.429906175065904
MEX3C	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.860490422955801
MEX3A	6	RELAPSE	0.778151250384	-14	-1.73696559417	0.173568166555922
AOAH	1	RELAPSE	0.0	-1	-1.0	1
ENDOD1	1	RELAPSE	0.0	0	0.0	1
SFTPB	5	RELAPSE	0.698970004336	-5	-1.0	0.119813814205544
ZXDB	8	RELAPSE	0.903089986992	-6	-0.807354922058	0.104757489849731
ZXDA	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.423710797166793
UBXN11	28	RELAPSE	1.44715803134	2	0.106915203917	0.850106739138526
DNTTIP1	1	RELAPSE	0.0	0	0.0	1
DNTTIP2	1	RELAPSE	0.0	0	0.0	1
PRAMEF27	2	RELAPSE	0.301029995664	0	0.0	1
ANKRD36C	19	RELAPSE	1.27875360095	16	2.66296501272	0.0192233665169522
ANKRD36B	5	RELAPSE	0.698970004336	2	0.736965594166	1
MTMR6	1	RELAPSE	0.0	0	0.0	1
MTMR1	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.824140895741885
NAAA	8	RELAPSE	0.903089986992	0	0.0	1
TSC22D1	20	RELAPSE	1.30102999566	1	0.0740005814438	0.776814004155482
TSC22D2	1	RELAPSE	0.0	0	0.0	1
VAT1	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
DND1	3	RELAPSE	0.47712125472	1	0.584962500721	1
TGFBR3L	3	RELAPSE	0.47712125472	0	0.0	1
ADAMTSL4	15	RELAPSE	1.17609125906	14	3.90689059561	0.18144920772142
TULP2	1	RELAPSE	0.0	0	0.0	1
TULP1	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
QRICH2	12	RELAPSE	1.07918124605	2	0.263034405834	0.5774686624273
TACSTD2	2	RELAPSE	0.301029995664	1	1.0	1
QRICH1	7	RELAPSE	0.845098040014	6	2.80735492206	0.0196561572501699
INCENP	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
C9orf43	2	RELAPSE	0.301029995664	-3	-1.32192809489	0.233037982273905
DEPDC5	1	RELAPSE	0.0	0	0.0	1
SCYL1	5	RELAPSE	0.698970004336	4	2.32192809489	0.203091787577168
STXBP5	1	RELAPSE	0.0	-1	-1.0	1
CRYBG1	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.34577858615116
CRYBG3	3	RELAPSE	0.47712125472	2	1.58496250072	1
CRYBG2	16	RELAPSE	1.20411998266	-9	-0.643856189775	0.203091787577168
FANCC	6	RELAPSE	0.778151250384	2	0.584962500721	0.423710797166793
FANCA	7	RELAPSE	0.845098040014	-5	-0.777607578664	0.198256397443357
FANCI	1	RELAPSE	0.0	-1	-1.0	1
HNRNPA0	17	RELAPSE	1.23044892138	8	0.917537839808	0.0655012142569311
ADGRD2	2	RELAPSE	0.301029995664	0	0.0	1
KNSTRN	1	RELAPSE	0.0	0	0.0	1
IRS4	3	RELAPSE	0.47712125472	0	0.0	1
BNC2	1	RELAPSE	0.0	0	0.0	1
IRS1	19	RELAPSE	1.27875360095	-6	-0.395928676331	0.0196561572501699
IRS2	24	RELAPSE	1.38021124171	-2	-0.11547721742	0.714629104865637
HOXA2	5	RELAPSE	0.698970004336	0	0.0	1
HOXA1	12	RELAPSE	1.07918124605	4	0.584962500721	0.173568166555922
EIF4E1B	5	RELAPSE	0.698970004336	4	2.32192809489	0.203091787577168
IGLL1	6	RELAPSE	0.778151250384	-3	-0.584962500721	0.233037982273905
RERE	27	RELAPSE	1.43136376416	11	0.754887502163	0.0759914558004409
SUN2	3	RELAPSE	0.47712125472	2	1.58496250072	0.423710797166793
SUN1	2	RELAPSE	0.301029995664	1	1.0	1
OGN	1	RELAPSE	0.0	0	0.0	1
NFKBIL1	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
ELOA2	2	RELAPSE	0.301029995664	1	1.0	1
SGSM3	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
RBM14-RBM4	6	RELAPSE	0.778151250384	0	0.0	1
SCRIB	15	RELAPSE	1.17609125906	5	0.584962500721	0.198256397443357
ZNF799	2	RELAPSE	0.301029995664	1	1.0	0.772829992684448
PDZRN4	11	RELAPSE	1.04139268516	3	0.459431618637	0.233037982273905
CCDC96	4	RELAPSE	0.602059991328	-1	-0.321928094887	1
CCDC97	2	RELAPSE	0.301029995664	0	0.0	1
ZNF574	1	RELAPSE	0.0	0	0.0	1
ZNF579	3	RELAPSE	0.47712125472	2	1.58496250072	1
TRPV6	1	RELAPSE	0.0	-1	-1.0	1
TRPV2	8	RELAPSE	0.903089986992	3	0.678071905113	0.148914673178766
CTSA	6	RELAPSE	0.778151250384	1	0.263034405834	0.772829992684448
RPL10	4	RELAPSE	0.602059991328	1	0.415037499279	1
GPATCH8	1	RELAPSE	0.0	0	0.0	1
IQCJ-SCHIP1	6	RELAPSE	0.778151250384	4	1.58496250072	0.240170684610695
FGFR4	1	RELAPSE	0.0	-1	-1.0	0.772829992684448
FGFR2	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
FGFR3	4	RELAPSE	0.602059991328	3	2.0	0.148914673178766
FGFR1	19	RELAPSE	1.27875360095	-11	-0.658963082165	0.441004395436358
PCYT1B	1	RELAPSE	0.0	0	0.0	1
CXCL5	7	RELAPSE	0.845098040014	1	0.222392421336	0.772829992684448
AMMECR1	14	RELAPSE	1.14612803568	3	0.34792330342	0.487877908403656
PDZK1IP1	1	RELAPSE	0.0	0	0.0	1
PDPR	11	RELAPSE	1.04139268516	5	0.874469117916	0.119813814205544
PHF24	7	RELAPSE	0.845098040014	6	2.80735492206	0.0196561572501699
PHF20	2	RELAPSE	0.301029995664	1	1.0	1
PHF23	1	RELAPSE	0.0	0	0.0	1
ABCA13	1	RELAPSE	0.0	0	0.0	1
UBE2O	1	RELAPSE	0.0	0	0.0	1
ADAMTS2	23	RELAPSE	1.36172783602	5	0.353636954615	0.354335999442446
CPXM2	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
PDE3A	1	RELAPSE	0.0	0	0.0	1
BMP2K	34	RELAPSE	1.53147891704	8	0.387023123109	0.291840545143788
RABEP2	10	RELAPSE	1.0	3	0.51457317283	0.233037982273905
LFNG	13	RELAPSE	1.11394335231	8	1.37851162325	0.203091787577168
FLT3LG	8	RELAPSE	0.903089986992	0	0.0	1
FAM171A1	2	RELAPSE	0.301029995664	0	0.0	1
CDH2	1	RELAPSE	0.0	0	0.0	1
CROCC2	1	RELAPSE	0.0	-1	-1.0	1
ECPAS	1	RELAPSE	0.0	0	0.0	1
DTX1	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.423710797166793
DTX2	5	RELAPSE	0.698970004336	4	2.32192809489	0.0718606382258516
BIRC6	2	RELAPSE	0.301029995664	1	1.0	1
BIRC3	1	RELAPSE	0.0	0	0.0	1
EIF5	7	RELAPSE	0.845098040014	2	0.48542682717	0.423710797166793
ANKRD11	12	RELAPSE	1.07918124605	3	0.415037499279	1
NUTM2G	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.765594483995764
NUTM2E	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
NUTM2B	4	RELAPSE	0.602059991328	0	0.0	1
NUTM2A	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
NT5C2	8	RELAPSE	0.903089986992	-4	-0.584962500721	0.203091787577168
POU3F3	57	RELAPSE	1.75587485567	3	0.0780025120013	0.675158369773681
POU3F2	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.233037982273905
POU3F1	6	RELAPSE	0.778151250384	2	0.584962500721	0.665312323992124
MNS1	5	RELAPSE	0.698970004336	0	0.0	1
